start	end	min_rate	max_rate
4949000	4984000	0.000179079	0.00020595
4956000	4991000	0.00023655	0.000275466
4963000	4998000	0.000241467	0.000283617
4970000	5005000	0.000220074	0.000255306
4977000	5012000	0.000302323	0.000365121
4984000	5019000	0.000382723	0.000469108
4991000	5026000	0.000415893	0.000509939
4998000	5033000	0.000714636	0.001089595
5005000	5040000	0.000830381	0.001318355
5012000	5047000	0.000769251	0.00123
5019000	5054000	0.000678782	0.001111818
5026000	5061000	0.000754433	0.001225284
5033000	5068000	0.000560394	0.000825653
5040000	5075000	0.000513439	0.000711864
5047000	5082000	0.000535275	0.000786857
5054000	5089000	0.000571863	0.000863569
5061000	5096000	0.000462583	0.000698291
5068000	5103000	0.000340896	0.000498063
5075000	5110000	0.000264608	0.000381517
5082000	5117000	0.000192433	0.000253521
5089000	5124000	0.000170502	0.000198159
5096000	5131000	0.000204275	0.00025099
5103000	5138000	0.000260986	0.000330548
5110000	5145000	0.000248114	0.000306991
5117000	5152000	0.000238745	0.000297204
5124000	5159000	0.000200319	0.000250601
5131000	5166000	0.000158632	0.000214059
5138000	5173000	0.000165562	0.000216013
5145000	5180000	0.0001759	0.000221761
5152000	5187000	0.000357961	0.000537261
5159000	5194000	0.000523408	0.000832314
5166000	5201000	0.000571865	0.000901985
5173000	5208000	0.000545188	0.000879559
5180000	5215000	0.00069017	0.001141464
5187000	5222000	0.000501103	0.000818988
5194000	5229000	0.000346215	0.000534545
5201000	5236000	0.000380594	0.000604505
5208000	5243000	0.000444016	0.000699161
5215000	5250000	0.000288021	0.000430071
5222000	5257000	0.000338281	0.000492335
5229000	5264000	0.000354778	0.000518915
5236000	5271000	0.00025709	0.000350096
5243000	5278000	0.000237548	0.000309596
5250000	5285000	0.000305533	0.000384224
5257000	5292000	0.000413064	0.000526936
5264000	5299000	0.000468319	0.000580383
5271000	5306000	0.00044907	0.000550639
5278000	5313000	0.000410062	0.000480888
5285000	5320000	0.000519384	0.000718052
5292000	5327000	0.000555514	0.000806665
5299000	5334000	0.000468763	0.000711424
5306000	5341000	0.000454659	0.000696477
5313000	5348000	0.000412678	0.000653879
5320000	5355000	0.000302066	0.000485785
5327000	5362000	0.000180767	0.000334824
5334000	5369000	0.000271	0.000499702
5341000	5376000	0.000485713	0.000876079
5348000	5383000	0.000520341	0.000924033
5355000	5390000	0.000451707	0.000773796
5362000	5397000	0.000433962	0.000703706
5369000	5404000	0.000382164	0.000588582
5376000	5411000	0.000166556	0.00021126
5383000	5418000	0.000113912	0.000143565
5390000	5425000	0.000136954	0.000167765
5397000	5432000	0.000115414	0.000131533
5404000	5439000	0.000229173	0.00026353
5411000	5446000	0.000244986	0.00027961
5418000	5453000	0.000251536	0.000287066
5425000	5460000	0.000268669	0.000308738
5432000	5467000	0.000309197	0.000352083
5439000	5474000	0.000192026	0.000210024
5446000	5481000	0.0002117	0.000233179
5453000	5488000	0.000252677	0.000277536
5460000	5495000	0.000210454	0.000230185
5467000	5502000	0.000190913	0.000210629
5474000	5509000	0.00015589	0.000170938
5481000	5516000	0.000143002	0.000156081
5488000	5523000	0.000144024	0.000158143
5495000	5530000	0.000207314	0.000227782
5502000	5537000	0.000203777	0.000222653
5509000	5544000	0.000212092	0.000231947
5516000	5551000	0.000216041	0.000235097
5523000	5558000	0.000170942	0.00018472
5530000	5565000	0.000109252	0.000117845
5537000	5572000	8.42E-05	9.02E-05
5544000	5579000	9.16E-05	9.82E-05
5551000	5586000	0.000102676	0.00010975
5558000	5593000	0.000138909	0.000147204
5565000	5600000	0.000165451	0.000174874
5572000	5607000	0.000136146	0.000143546
5579000	5614000	0.000182736	0.000197055
5586000	5621000	0.000227028	0.000261277
5593000	5628000	0.000217343	0.000250997
5600000	5635000	0.000204202	0.00023746
5607000	5642000	0.000219201	0.000253276
5614000	5649000	0.000210548	0.000251273
5621000	5656000	0.000157991	0.000185377
5628000	5663000	0.000157991	0.000185453
5635000	5670000	0.000200403	0.000232801
5642000	5677000	0.000217988	0.000251692
5649000	5684000	0.000219253	0.000243949
5656000	5691000	0.000266245	0.000300672
5663000	5698000	0.000241416	0.000275132
5670000	5705000	0.000259479	0.000292294
5677000	5712000	0.000245877	0.000277453
5684000	5719000	0.000296705	0.000335848
5691000	5726000	0.000313231	0.000343195
5698000	5733000	0.000404452	0.000456641
5705000	5740000	0.000380917	0.000432494
5712000	5747000	0.00040739	0.000459446
5719000	5754000	0.000301667	0.000339988
5726000	5761000	0.000354776	0.000414971
5733000	5768000	0.000366874	0.000413899
5740000	5775000	0.00037732	0.000426862
5747000	5782000	0.000365141	0.000415135
5754000	5789000	0.000478597	0.000608587
5761000	5796000	0.000417334	0.000587685
5768000	5803000	0.000374628	0.000538961
5775000	5810000	0.000337152	0.000493812
5782000	5817000	0.0003324	0.000488083
5789000	5824000	0.000265414	0.000344223
5796000	5831000	0.000264299	0.000295852
5803000	5838000	0.000384277	0.000458127
5810000	5845000	0.000344369	0.000417235
5817000	5852000	0.0003971	0.000478844
5824000	5859000	0.000425625	0.000515631
5831000	5866000	0.000401258	0.000483624
5838000	5873000	0.000259632	0.000300137
5845000	5880000	0.000305493	0.000350331
5852000	5887000	0.000254236	0.000289663
5859000	5894000	0.000282783	0.000405773
5866000	5901000	0.000293643	0.00047433
5873000	5908000	0.000338947	0.000608486
5880000	5915000	0.000378976	0.000704829
5887000	5922000	0.000412387	0.000777616
5894000	5929000	0.000404978	0.000734843
5901000	5936000	0.000407215	0.000709274
5908000	5943000	0.000317866	0.000527566
5915000	5950000	0.000276884	0.000427975
5922000	5957000	0.000285715	0.000421371
5929000	5964000	0.000299742	0.000405584
5936000	5971000	0.000325273	0.00041993
5943000	5978000	0.000418366	0.00054696
5950000	5985000	0.000408006	0.000540915
5957000	5992000	0.000358411	0.000471062
5964000	5999000	0.00029909	0.000390631
5971000	6006000	0.000265018	0.000331185
5978000	6013000	0.00020427	0.000242327
5985000	6020000	0.000214472	0.000253566
5992000	6027000	0.000233772	0.00027568
5999000	6034000	0.000271989	0.000310913
6006000	6041000	0.000223136	0.000253051
6013000	6048000	0.000190702	0.000214786
6020000	6055000	0.000145951	0.000162646
6027000	6062000	0.00010451	0.000114412
6034000	6069000	1.96E-05	1.99E-05
6041000	6076000	1.41E-05	1.45E-05
6048000	6083000	2.96E-05	3.05E-05
6055000	6090000	4.94E-05	5.11E-05
6062000	6097000	5.70E-05	5.89E-05
6069000	6104000	7.13E-05	7.39E-05
6076000	6111000	8.91E-05	9.32E-05
6083000	6118000	0.00010806	0.000113944
6090000	6125000	0.000106811	0.000112981
6097000	6132000	0.000120054	0.000126977
6104000	6139000	0.000120491	0.000127245
6111000	6146000	0.000101606	0.000106939
6118000	6153000	8.96E-05	9.36E-05
6125000	6160000	8.31E-05	8.67E-05
6132000	6167000	7.52E-05	7.85E-05
6139000	6174000	6.72E-05	7.04E-05
6146000	6181000	6.92E-05	7.25E-05
6153000	6188000	6.48E-05	6.78E-05
6160000	6195000	6.48E-05	6.77E-05
6167000	6202000	7.12E-05	7.45E-05
6174000	6209000	7.36E-05	7.72E-05
6181000	6216000	6.93E-05	7.27E-05
6188000	6223000	6.93E-05	7.25E-05
6195000	6230000	5.93E-05	6.19E-05
6202000	6237000	3.94E-05	4.09E-05
6209000	6244000	4.92E-05	5.28E-05
6216000	6251000	8.00E-05	8.57E-05
6223000	6258000	7.23E-05	7.76E-05
6230000	6265000	0.000294686	0.000392981
6237000	6272000	0.000497328	0.000679283
6244000	6279000	0.000522769	0.000708411
6251000	6286000	0.000519447	0.00070324
6258000	6293000	0.000580446	0.000766844
6265000	6300000	0.000392606	0.000488216
6272000	6307000	0.000226609	0.000240749
6279000	6314000	0.00022499	0.000235713
6286000	6321000	0.000350481	0.000446323
6293000	6328000	0.00037321	0.00048691
6300000	6335000	0.000553857	0.000769853
6307000	6342000	0.000672156	0.000933695
6314000	6349000	0.000792728	0.001169602
6321000	6356000	0.000778745	0.001122689
6328000	6363000	0.000772087	0.001112432
6335000	6370000	0.000610556	0.000854873
6342000	6377000	0.000505121	0.000708289
6349000	6384000	0.000422544	0.000518099
6356000	6391000	0.000311818	0.000361057
6363000	6398000	0.000420011	0.000530462
6370000	6405000	0.000491353	0.00064718
6377000	6412000	0.000623806	0.000811714
6384000	6419000	0.000678929	0.000892947
6391000	6426000	0.000764808	0.001004064
6398000	6433000	0.000651801	0.000829641
6405000	6440000	0.000608082	0.00075142
6412000	6447000	0.000499288	0.000609569
6419000	6454000	0.000504478	0.000669078
6426000	6461000	0.000489166	0.000635637
6433000	6468000	0.000454334	0.000590979
6440000	6475000	0.000446439	0.000572368
6447000	6482000	0.000501351	0.000637063
6454000	6489000	0.000436927	0.00048723
6461000	6496000	0.000351394	0.000388645
6468000	6503000	0.000348705	0.000383685
6475000	6510000	0.000320248	0.000357738
6482000	6517000	0.000754178	0.001646465
6489000	6524000	0.000781509	0.001736298
6496000	6531000	0.000923583	0.00201157
6503000	6538000	0.001029276	0.002226049
6510000	6545000	0.001138712	0.002447896
6517000	6552000	0.000753746	0.001311161
6524000	6559000	0.000824478	0.001434261
6531000	6566000	0.000789489	0.001338958
6538000	6573000	0.000668709	0.001105718
6545000	6580000	0.000567714	0.000891928
6552000	6587000	0.000429982	0.000659861
6559000	6594000	0.000282197	0.000409122
6566000	6601000	0.000190645	0.000259503
6573000	6608000	0.000173118	0.000244634
6580000	6615000	0.000170379	0.000250887
6587000	6622000	0.00019322	0.000275272
6594000	6629000	0.000227092	0.000308181
6601000	6636000	0.000285587	0.000387023
6608000	6643000	0.000306737	0.000415487
6615000	6650000	0.000270207	0.000359429
6622000	6657000	0.000229212	0.000293718
6629000	6664000	0.000188896	0.000244218
6636000	6671000	0.000162842	0.000240108
6643000	6678000	0.000302207	0.000557448
6650000	6685000	0.000397612	0.000733281
6657000	6692000	0.000413575	0.000765138
6664000	6699000	0.00044034	0.000808606
6671000	6706000	0.000484859	0.000817826
6678000	6713000	0.00043897	0.000604864
6685000	6720000	0.000436566	0.000533842
6692000	6727000	0.000473308	0.000572652
6699000	6734000	0.00052634	0.000634214
6706000	6741000	0.000459381	0.000549354
6713000	6748000	0.00039045	0.000461843
6720000	6755000	0.000377822	0.00044443
6727000	6762000	0.000391172	0.000451821
6734000	6769000	0.000498477	0.000601437
6741000	6776000	0.000568119	0.000691719
6748000	6783000	0.00057042	0.000695689
6755000	6790000	0.000509799	0.000630781
6762000	6797000	0.000623552	0.000860494
6769000	6804000	0.000588048	0.000765532
6776000	6811000	0.000540303	0.000705885
6783000	6818000	0.000529553	0.000700019
6790000	6825000	0.000554089	0.000724611
6797000	6832000	0.000395113	0.000442149
6804000	6839000	0.000257048	0.000296755
6811000	6846000	0.000191456	0.000218411
6818000	6853000	0.000156739	0.000174365
6825000	6860000	0.000111394	0.00012649
6832000	6867000	6.94E-05	7.91E-05
6839000	6874000	7.63E-05	7.93E-05
6846000	6881000	0.000104995	0.000108923
6853000	6888000	0.000104995	0.000108476
6860000	6895000	0.000136153	0.000141884
6867000	6902000	0.000178739	0.000186657
6874000	6909000	0.000157928	0.000165286
6881000	6916000	0.000146317	0.000153572
6888000	6923000	0.000174605	0.00020831
6895000	6930000	0.000198467	0.000274352
6902000	6937000	0.000219666	0.000330244
6909000	6944000	0.000242397	0.000381862
6916000	6951000	0.000290805	0.000469821
6923000	6958000	0.000359113	0.000576236
6930000	6965000	0.000343429	0.00054727
6937000	6972000	0.000409787	0.000654019
6944000	6979000	0.000489553	0.000774204
6951000	6986000	0.000431526	0.000679718
6958000	6993000	0.000464369	0.000735331
6965000	7000000	0.000466269	0.000743307
6972000	7007000	0.000380822	0.000611029
6979000	7014000	0.000296737	0.000484873
6986000	7021000	0.000332149	0.00054206
6993000	7028000	0.000246865	0.000396888
7000000	7035000	0.000244044	0.000391168
7007000	7042000	0.000304691	0.000486243
7014000	7049000	0.000305841	0.000484738
7021000	7056000	0.000313752	0.000500146
7028000	7063000	0.000294575	0.000475739
7035000	7070000	0.000317492	0.000510248
7042000	7077000	0.000232434	0.00036998
7049000	7084000	0.000269623	0.000427155
7056000	7091000	0.000315906	0.000497923
7063000	7098000	0.000385754	0.000613081
7070000	7105000	0.000382922	0.000607038
7077000	7112000	0.00045786	0.000729307
7084000	7119000	0.00047699	0.000767281
7091000	7126000	0.000487438	0.000783194
7098000	7133000	0.000458099	0.000736057
7105000	7140000	0.000427552	0.000685627
7112000	7147000	0.000386209	0.000619015
7119000	7154000	0.0003063	0.000484408
7126000	7161000	0.000226278	0.000353668
7133000	7168000	0.00019545	0.000302638
7140000	7175000	0.00024416	0.000380222
7147000	7182000	0.000331694	0.000518175
7154000	7189000	0.000395818	0.00062373
7161000	7196000	0.000437196	0.000693313
7168000	7203000	0.000478267	0.000739034
7175000	7210000	0.000439548	0.000653336
7182000	7217000	0.000305352	0.000437404
7189000	7224000	0.00023736	0.000318837
7196000	7231000	0.000210886	0.000257109
7203000	7238000	0.000120156	0.000132102
7210000	7245000	0.000108555	0.000117088
7217000	7252000	0.000120479	0.000129517
7224000	7259000	0.000125275	0.00013457
7231000	7266000	0.000119995	0.000128052
7238000	7273000	0.000170492	0.000181986
7245000	7280000	0.000219877	0.000256936
7252000	7287000	0.000242469	0.000289579
7259000	7294000	0.000266168	0.000328585
7266000	7301000	0.000255926	0.000316701
7273000	7308000	0.000226278	0.000284555
7280000	7315000	0.000153266	0.00018448
7287000	7322000	0.000114249	0.000134523
7294000	7329000	9.60E-05	0.000101961
7301000	7336000	0.000107279	0.000112109
7308000	7343000	0.000101429	0.000105534
7315000	7350000	8.37E-05	8.75E-05
7322000	7357000	0.000110998	0.000115744
7329000	7364000	0.000154262	0.000161476
7336000	7371000	0.000134994	0.000141092
7343000	7378000	0.000134994	0.000141093
7350000	7385000	0.000194991	0.000205145
7357000	7392000	0.000215122	0.000227616
7364000	7399000	0.000154149	0.000162324
7371000	7406000	0.000134994	0.000142773
7378000	7413000	0.000148118	0.000156919
7385000	7420000	0.000119995	0.000127319
7392000	7427000	0.000102592	0.000109649
7399000	7434000	0.000121056	0.000129429
7406000	7441000	0.000134994	0.000143909
7413000	7448000	0.000136869	0.000145723
7420000	7455000	0.000134994	0.000142474
7427000	7462000	0.000147265	0.000152724
7434000	7469000	0.000194991	0.000202978
7441000	7476000	0.000179992	0.000187421
7448000	7483000	0.00025533	0.000277005
7455000	7490000	0.000353987	0.000410165
7462000	7497000	0.000320146	0.000375414
7469000	7504000	0.000262609	0.000314172
7476000	7511000	0.000310645	0.000362814
7483000	7518000	0.000220308	0.00025787
7490000	7525000	0.00013222	0.000141194
7497000	7532000	0.000140493	0.000152202
7504000	7539000	0.00018303	0.000199235
7511000	7546000	0.000276564	0.00033905
7518000	7553000	0.000411093	0.000499139
7525000	7560000	0.000387016	0.000468558
7532000	7567000	0.000380799	0.000459927
7539000	7574000	0.000410012	0.000523068
7546000	7581000	0.000352751	0.000458883
7553000	7588000	0.000308442	0.000438656
7560000	7595000	0.000322886	0.000459425
7567000	7602000	0.000344109	0.000482735
7574000	7609000	0.000266069	0.000367334
7581000	7616000	0.000262741	0.000342497
7588000	7623000	0.000172522	0.000202032
7595000	7630000	0.000156724	0.00017995
7602000	7637000	0.000145709	0.000170051
7609000	7644000	0.000163896	0.000195914
7616000	7651000	0.000146409	0.00016163
7623000	7658000	0.00013141	0.000146418
7630000	7665000	0.000225417	0.000283006
7637000	7672000	0.0002646	0.000322057
7644000	7679000	0.000250242	0.000298782
7651000	7686000	0.000210838	0.000259068
7658000	7693000	0.000246745	0.000296874
7665000	7700000	0.000176807	0.000185201
7672000	7707000	0.000173293	0.000179954
7679000	7714000	0.000189892	0.000198535
7686000	7721000	0.00016955	0.000176988
7693000	7728000	0.000214768	0.000236317
7700000	7735000	0.000219665	0.000249469
7707000	7742000	0.000175574	0.000203772
7714000	7749000	0.000145609	0.000171807
7721000	7756000	0.000149908	0.000176313
7728000	7763000	8.91E-05	9.99E-05
7735000	7770000	0.000120217	0.000124158
7742000	7777000	0.000126222	0.000134174
7749000	7784000	0.000172679	0.000193297
7756000	7791000	0.000249174	0.000296303
7763000	7798000	0.000265689	0.000316166
7770000	7805000	0.000196693	0.000244414
7777000	7812000	0.000190261	0.000234289
7784000	7819000	0.00017217	0.000204912
7791000	7826000	0.000101684	0.000107749
7798000	7833000	6.58E-05	6.81E-05
7805000	7840000	5.96E-05	6.18E-05
7812000	7847000	0.000120148	0.000138143
7819000	7854000	0.00013418	0.000158153
7826000	7861000	0.000243654	0.000292987
7833000	7868000	0.000257713	0.000307679
7840000	7875000	0.00031771	0.000369612
7847000	7882000	0.000243393	0.000278972
7854000	7889000	0.000243193	0.000273802
7861000	7896000	0.000134994	0.000140191
7868000	7903000	0.000128682	0.000133982
7875000	7910000	9.08E-05	9.60E-05
7882000	7917000	0.000122786	0.00013066
7889000	7924000	9.40E-05	9.96E-05
7896000	7931000	9.65E-05	0.000102431
7903000	7938000	0.00018013	0.000192591
7910000	7945000	0.000202648	0.000219109
7917000	7952000	0.000195271	0.000212434
7924000	7959000	0.00020524	0.000225583
7931000	7966000	0.000213434	0.00023702
7938000	7973000	0.000142665	0.000161906
7945000	7980000	0.000121205	0.000137937
7952000	7987000	0.000109247	0.000124324
7959000	7994000	0.000129276	0.00014834
7966000	8001000	0.000133209	0.00015075
7973000	8008000	0.000126652	0.000141912
7980000	8015000	0.000139049	0.000153576
7987000	8022000	0.000140614	0.000154149
7994000	8029000	0.000128653	0.000135718
8001000	8036000	0.000218649	0.000235095
8008000	8043000	0.000233649	0.000249884
8015000	8050000	0.000256707	0.000279425
8022000	8057000	0.000318024	0.000349583
8029000	8064000	0.000344985	0.00037862
8036000	8071000	0.000239989	0.000262913
8043000	8078000	0.000209991	0.000232479
8050000	8085000	0.000194759	0.000211696
8057000	8092000	0.000140941	0.000148379
8064000	8099000	0.000110942	0.000116834
8071000	8106000	0.000115092	0.000120555
